view_date,capital_daily_brl,ganho_daily_pct,capital_real_daily_brl,ganho_real_daily_pct,capital_weekly_brl,ganho_weekly_pct,capital_real_weekly_brl,ganho_real_weekly_pct,capital_monthly_brl,ganho_monthly_pct,capital_real_monthly_brl,ganho_real_monthly_pct,capital_mkv_daily_brl,ganho_mkv_daily_pct,capital_mkv_weekly_brl,ganho_mkv_weekly_pct,capital_mkv_monthly_brl,ganho_mkv_monthly_pct,capital_selic_brl,ganho_selic_acum_pct
2025-02-04,99281.17475417943,-0.7188252458205646,104545.53823050436,4.545538230504365,99295.22450994133,-0.7047754900586733,105529.20015120516,5.529200151205171,99263.92278205836,-0.736077217941633,102979.75571527651,2.979755715276511,104932.06819501723,4.932068195017236,104932.06819501723,4.932068195017236,104932.06819501723,4.932068195017236,101283.77557490629,1.2837755749062874
2025-02-05,99356.71352928816,-0.6432864707118457,105229.96063251355,5.229960632513553,99367.75310105176,-0.632246898948241,106199.55419069363,6.199554190693624,99336.42850932783,-0.6635714906721768,103633.91489709877,3.6339148970987667,105743.05320153385,5.743053201533854,105743.05320153385,5.743053201533854,105743.05320153385,5.743053201533854,101339.96423903687,1.3399642390368616
2025-02-06,99367.1079118041,-0.6328920881959021,106172.12023122491,6.172120231224909,99371.05016498115,-0.6289498350188549,107177.45497637353,7.177454976373521,99339.72453389404,-0.6602754661059529,104588.19090676057,4.58819090676057,106712.98951472416,6.712989514724166,106712.98951472416,6.712989514724166,106712.98951472416,6.712989514724166,101396.18407465528,1.3961840746552712
2025-02-07,99440.9873397361,-0.5590126602639023,105022.19492629987,5.022194926299872,99453.56339527079,-0.5464366047292168,105930.7682220473,5.9307682220473,99422.21175279497,-0.5777882472050244,103371.62243822265,3.3716224382226434,105302.55471329675,5.302554713296748,105302.55471329675,5.302554713296748,105302.55471329675,5.302554713296748,101452.43509905433,1.4524350990543278
2025-02-10,99457.04271908126,-0.5429572809187433,105711.8333204515,5.711833320451487,99462.90953228237,-0.5370904677176269,106728.18722399772,6.728187223997728,99431.55494353962,-0.568445056460376,104149.77686283606,4.149776862836063,106032.03800323642,6.032038003236417,106032.03800323642,6.032038003236417,106032.03800323642,6.032038003236417,101508.71732953648,1.5087173295364797
2025-02-11,99475.75666864676,-0.5242433313532358,106641.18541534133,6.641185415341333,99481.62458575409,-0.5183754142459085,107666.47446455427,7.666474464554263,99441.7553654004,-0.5582446345996028,104759.39744421197,4.759397444211966,106821.23417987996,6.821234179879965,106821.23417987996,6.821234179879965,106821.23417987996,6.821234179879965,101565.03078341376,1.5650307834137678
2025-02-12,99596.38096310614,-0.40361903689385414,104784.67758686861,4.784677586868602,99636.80704923901,-0.3631929507609821,105325.05708426099,5.325057084260987,99568.01211387638,-0.43198788612361927,102908.41051005943,2.9084105100594337,104683.55567718364,4.683555677183637,104683.55567718364,4.683555677183637,104683.55567718364,4.683555677183637,101621.37547800783,1.6213754780078249
2025-02-13,99672.25469774869,-0.3277453022513144,105270.26135660919,5.270261356609196,99713.63262754747,-0.28636737245252286,105754.04964325012,5.754049643250125,99627.97706183844,-0.37202293816156473,103315.81481170269,3.3158148117026887,105109.23680275588,5.109236802755879,105109.23680275588,5.109236802755879,105109.23680275588,5.109236802755879,101677.75143064989,1.6777514306498986
2025-02-14,99720.86011588386,-0.2791398841161419,107977.19778331727,7.977197783317269,99763.8612248602,-0.23613877513979364,108655.23716602875,8.65523716602874,99665.44891600026,-0.33455108399974565,105782.73643028346,5.782736430283464,107809.5188798088,7.809518879808808,107809.5188798088,7.809518879808808,107809.5188798088,7.809518879808808,101734.15865868086,1.734158658680851
2025-02-17,99739.76090358084,-0.260239096419157,108291.55868058247,8.291558680582467,99782.77016285624,-0.21722983714376198,108971.5720825601,8.971572082560098,99675.03930333967,-0.3249606966603369,105890.33299755328,5.8903329975532825,108021.48427649026,8.021484276490254,108021.48427649026,8.021484276490254,108021.48427649026,8.021484276490254,101790.59717945116,1.7905971794511588
